,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
483,Thomas Keiser,SDG,24,lb,12,3,1,6,0,6,2,,,,,,4.5,21,17,4,4,8,
484,Brandon Thompson,CIN,24,dt,16,7,0,0,0,0,1,,,,,,1.5,28,17,11,2,3,
485,Darrin Walls,NYJ,25,cb,16,3,0,0,0,0,4,,,,,,,20,17,3,1,0,
486,Kevin Williams,MIN,33,DT/nt,15,15,1,0,0,0,4,0,0,1,0,0,3.5,29,17,12,4,8,
487,Seyi Ajirotutu,SDG,26,,14,0,,,,,,1,0,0,0,0,,16,16,0,0,0,
488,Chris Baker,WAS,26,de,15,3,0,0,0,0,1,,,,,,1.0,27,16,11,5,6,
489,Fred Evans,MIN,30,nt,14,3,0,0,0,0,3,1,0,0,0,0,,20,16,4,3,1,
490,Parys Haralson,NOR,29,LB,16,8,0,0,0,0,1,,,,,,3.5,30,16,14,5,8,
491,James Harrison,CIN,35,LB,15,10,1,9,0,9,1,0,0,1,0,0,2.0,30,16,14,5,6,
492,Ricky Jean-Francois,IND,27,DT,10,10,0,0,0,0,2,,,,,,2.5,24,16,8,5,5,
493,Ellis Lankster,NYJ,26,,15,0,,,,,,,,,,,,18,16,2,0,0,
494,Paris Lenon,DEN,36,mlb,14,6,0,0,0,0,2,,,,,,,22,16,6,0,0,
495,Robert Lester,CAR,25,s/ss,12,4,3,5,0,5,4,0,0,1,0,0,,21,16,5,2,3,
496,Andy Mulumba,GNB,23,lolb/rolb,14,3,,,,,,0,0,1,0,0,1.0,33,16,17,2,1,
497,Jeff Tarpinian,HOU,26,mlb,8,3,0,0,0,0,1,,,,,,0.5,24,16,8,2,2,
498,David Bass,CHI,23,de,12,1,1,24,1,24,1,,,,,,1.0,23,15,8,4,2,
499,Marcus Benard,ARI,28,lb,12,1,0,0,0,0,1,1,0,0,0,0,2.5,17,15,2,1,10,
500,Dane Fletcher,NWE,27,lb,15,1,,,,,,1,0,0,0,0,2.0,26,15,11,2,3,
501,William Gholston,TAM,22,de,12,2,0,0,0,0,3,,,,,,2.0,31,15,16,3,5,
502,Najee Goode,PHI,24,lb,14,1,0,0,0,0,4,0,0,1,2,1,1.0,20,15,5,1,1,
503,Delano Howell,IND,24,fs,6,3,0,0,0,0,1,,,,,,,19,15,4,1,1,
504,John Hughes,CLE,25,de,15,2,0,0,0,0,2,0,0,1,0,0,1.0,33,15,18,2,1,
505,Jelani Jenkins,MIA,21,,16,0,,,,,,,,,,,,17,15,2,0,1,
506,Antonio Johnson,TEN,29,dt,16,6,0,0,0,0,1,,,,,,3.0,22,15,7,4,3,
507,Jerron McMillian,GNB,24,ss,12,2,0,0,0,0,1,,,,,,,15,15,0,0,1,
508,Ryan Pickett,GNB,34,NT,16,16,0,0,0,0,2,,,,,,,19,15,4,1,0,
509,Mitch Unrein,DEN,26,dt,16,1,,,,,,,,,,,,20,15,5,1,3,
510,Dan Williams,ARI,26,dt/NT,14,10,1,2,1,2,3,,,,,,1.0,23,15,8,1,5,
511,Roc Carmichael,PHI,25,lcb,13,2,0,0,0,0,4,,,,,,,16,14,2,0,0,
512,Kurt Coleman,PHI,25,,15,0,,,,,,,,,,,,15,14,1,0,0,
513,Justin Durant,DAL,28,lb/mlb,10,6,0,0,0,0,1,1,0,1,5,0,,24,14,10,2,0,
514,Leon Hall,CIN,29,rcb,5,5,1,0,0,0,5,,,,,,,20,14,6,2,0,
515,DeVonte Holloman,DAL,22,mlb,9,2,,,,,,0,0,1,0,0,2.0,26,14,12,2,2,
516,Shea McClellin,CHI,24,DE,14,10,,,,,,0,0,1,0,0,4.0,30,14,16,5,11,
517,Stacy McGee,OAK,23,dt/nt,15,5,,,,,,0,0,1,3,0,0.5,20,14,6,2,5,
518,Josh McNary,IND,25,,5,0,,,,,,,,,,,,25,14,11,0,4,
519,Phil Taylor,CLE,25,dt/NT,15,15,0,0,0,0,1,,,,,,2.0,26,14,12,5,6,
520,Isaiah Trufant,NYJ,31,,16,0,,,,,,,,,,,,20,14,6,1,0,
521,Justin Tuggle,HOU,23,lb,15,1,,,,,,,,,,,,16,14,2,0,0,
522,Bjoern Werner,IND,23,lb,13,1,0,0,0,0,3,,,,,,2.5,19,14,5,3,3,
523,Sylvester Williams,DEN,25,dt,13,4,,,,,,0,0,1,0,0,2.0,22,14,8,5,3,
524,Mario Addison,CAR,26,de,16,2,,,,,,1,0,1,0,0,2.5,22,13,9,1,9,
525,Ray-Ray Armstrong,STL,22,,16,0,,,,,,0,0,1,0,0,,14,13,1,0,0,
526,Josh Bush,NYJ,24,,16,0,,,,,,1,0,0,0,0,,17,13,4,1,0,
527,Larry Dean,MIN,25,,16,0,,,,,,1,0,1,0,0,,13,13,0,0,0,
528,Matt Giordano,STL,31,cb/ss,16,2,1,82,1,82,1,1,0,0,0,0,,14,13,1,0,0,
529,Mario Harvey,IND,26,,12,0,,,,,,,,,,,,15,13,2,1,0,
530,Quentin Jammer,DEN,34,rcb,11,1,0,0,0,0,2,0,0,1,0,0,,14,13,1,0,0,
531,Albert McClellan,BAL,27,,15,0,,,,,,,,,,,,13,13,0,0,0,
532,Leon McFadden,CLE,23,db/lcb,16,2,0,0,0,0,1,,,,,,,20,13,7,4,1,
533,Pernell McPhee,BAL,25,,16,0,0,0,0,0,1,1,0,0,0,0,2.0,21,13,8,5,6,
534,B.J. Raji,GNB,27,DE,16,16,,,,,,,,,,,,19,13,6,3,1,
535,LaRoy Reynolds,JAX,23,,12,0,0,0,0,0,1,,,,,,,15,13,2,0,0,
536,Dunta Robinson,KAN,31,cb/lcb,8,2,0,0,0,0,4,0,0,1,0,0,,13,13,0,1,0,
537,B.W. Webb,DAL,23,,15,0,0,0,0,0,1,,,,,,,16,13,3,0,0,
538,Isa Abdul-Quddus,NOR,24,,11,0,0,0,0,0,1,,,,,,,13,12,1,0,0,
539,Champ Bailey,DEN,35,lcb,5,3,0,0,0,0,3,,,,,,,14,12,2,0,0,
540,Tony Carter,DEN,27,lcb,12,2,1,0,0,0,6,0,1,0,0,0,,13,12,1,1,0,
541,Antoine Cason,ARI,27,,16,0,2,36,1,20,3,0,0,3,59,0,,14,12,2,0,0,
542,Chris Clemons,SEA,32,DE,14,11,0,0,0,0,2,3,0,0,0,0,4.5,24,12,12,4,10,
543,Dwan Edwards,CAR,32,ldt,11,3,,,,,,0,0,2,0,0,3.0,19,12,7,3,7,
544,Lawrence Guy,2TM,23,,12,0,0,0,0,0,4,,,,,,,20,12,8,2,4,
545,Jarvis Jenkins,WAS,25,de,12,5,,,,,,,,,,,2.0,22,12,10,1,3,
546,Taiwan Jones,OAK,25,,16,0,,,,,,1,2,0,0,0,,14,12,2,0,0,
547,Tommy Kelly,NWE,33,dt,5,5,,,,,,0,0,1,0,0,2.5,22,12,10,2,6,
548,Corey Lemonier,SFO,22,,16,0,0,0,0,0,2,1,0,0,0,0,1.0,15,12,3,1,3,1
549,Josh Martin,KAN,22,rolb,5,1,,,,,,1,0,0,0,0,,13,12,1,0,0,
550,Ricardo Mathews,IND,26,de,16,1,0,0,0,0,1,,,,,,0.5,23,12,11,1,4,
551,Michael Mauti,MIN,23,,14,0,,,,,,,,,,,,13,12,1,0,0,
552,Taylor Mays,CIN,25,fs,8,1,0,0,0,0,3,0,0,1,0,0,,19,12,7,0,0,
553,Daniel Muir,OAK,30,nt,10,1,,,,,,,,,,,1.0,17,12,5,2,3,
554,Chris Prosinski,JAX,26,ss,16,1,0,0,0,0,2,,,,,,,16,12,4,0,0,
555,Will Witherspoon,STL,33,lb,16,3,1,20,0,20,1,0,0,1,0,0,,13,12,1,1,0,
556,Michael Adams,TAM,28,,6,0,0,0,0,0,1,,,,,,1.0,12,11,1,1,1,
557,Javier Arenas,ARI,26,,16,0,,,,,,0,2,0,0,0,1.0,12,11,1,1,1,
558,Johnson Bademosi,CLE,23,,16,0,,,,,,,,,,,,14,11,3,2,1,
559,Omar Bolden,DEN,25,ss,16,1,,,,,,,,,,,,14,11,3,0,0,
560,Stephen Bowen,WAS,29,DE,10,10,0,0,0,0,1,,,,,,,19,11,8,2,2,
561,Arthur Brown,BAL,20,,14,0,,,,,,1,0,0,0,0,0.5,15,11,4,0,3,
562,Desmond Bryant,CLE,28,DE,12,12,,,,,,,,,,,3.5,31,11,20,3,16,
563,Chris Carr,NOR,30,,11,0,1,0,0,0,4,,,,,,,16,11,5,0,0,
564,Josh Chapman,IND,24,,13,0,,,,,,,,,,,,20,11,9,0,1,
565,Jared Crick,HOU,24,de,16,1,0,0,0,0,3,,,,,,,20,11,9,1,2,
566,Kenrick Ellis,NYJ,26,t,16,1,,,,,,,,,,,,16,11,5,1,0,
567,Larry English,SDG,27,lb,9,5,0,0,0,0,1,,,,,,2.5,18,11,7,2,4,
568,Terence Garvin,PIT,22,lilb,15,1,,,,,,,,,,,,11,11,0,0,0,
569,Robert Golden,PIT,23,,16,0,,,,,,1,0,0,0,0,,15,11,4,0,0,
570,Johnny Jolly,GNB,30,DE,13,8,0,0,0,0,1,0,0,1,0,0,1.0,21,11,10,6,2,
571,Mike Martin,TEN,23,dt,13,1,0,0,0,0,1,,,,,,1.0,15,11,4,6,4,
572,Brandon McGee,STL,23,,15,0,,,,,,,,,,,,14,11,3,0,0,
573,Garrett McIntyre,NYJ,29,lb,13,3,,,,,,,,,,,2.0,20,11,9,3,2,
574,C.J. Mosley,DET,30,dt,16,1,,,,,,0,0,1,0,0,,15,11,4,2,4,
575,Drake Nevis,2TM,24,,12,0,,,,,,,,,,,,15,11,4,1,0,
576,Stephen Paea,CHI,25,NT,13,10,0,0,0,0,3,,,,,,1.5,23,11,12,3,2,
577,Cedric Peerman,CIN,27,,16,0,,,,,,0,0,1,0,0,,12,11,1,0,0,
578,Kevin Reddick,NOR,24,,16,0,,,,,,1,0,0,0,0,,13,11,2,0,0,
579,Sean Richardson,GNB,23,,6,0,,,,,,,,,,,,15,11,4,0,0,
580,Anthony Sherman,KAN,25,FB,16,8,,,,,,0,1,0,0,0,,12,11,1,0,0,
581,Derek Wolfe,DEN,23,DE,11,11,,,,,,0,0,1,1,0,4.0,16,11,5,7,8,
582,Jarrett Bush,GNB,29,,12,0,1,0,0,0,5,0,0,1,0,0,,13,10,3,0,0,
583,James Casey,PHI,29,te,15,1,,,,,,,,,,,,11,10,1,0,0,
584,Marquice Cole,NWE,30,,13,0,1,0,0,0,2,0,0,1,0,0,,15,10,5,0,0,
585,Jayson DiManche,CIN,23,,16,0,,,,,,,,,,,,18,10,8,0,0,
586,Jonathan Freeny,MIA,24,,16,0,,,,,,,,,,,,13,10,3,0,0,
587,Kedric Golston,WAS,30,DE,16,8,,,,,,,,,,,,21,10,11,1,1,
588,Zaviar Gooden,TEN,23,lb,9,1,,,,,,,,,,,,13,10,3,0,0,
589,Josh Gordy,IND,26,,12,0,1,7,0,7,2,,,,,,,12,10,2,0,0,
590,Ladarius Green,SDG,23,TE,16,10,,,,,,0,0,1,0,0,,10,10,0,0,0,
591,Letroy Guion,MIN,26,NT,13,13,0,0,0,0,1,1,0,1,0,0,1.0,21,10,11,3,1,
592,Will Herring,NOR,30,lb,16,1,1,6,0,6,1,,,,,,,13,10,3,0,0,
593,Don Jones,MIA,23,,16,0,,,,,,1,0,0,0,0,,11,10,1,0,0,
594,Cameron Lawrence,DAL,22,,11,0,,,,,,,,,,,,10,10,0,0,0,
595,Anthony Levine,BAL,26,,16,0,,,,,,,,,,,,11,10,1,0,0,
596,Kaluka Maiava,OAK,26,lb,9,1,,,,,,,,,,,,17,10,7,0,0,
597,Jeromy Miles,2TM,26,,13,0,,,,,,,,,,,,10,10,0,1,0,
598,Jeremy Mincey,2TM,30,,10,0,0,0,0,0,1,,,,,,2.0,17,10,7,4,4,
599,Mistral Raymond,MIN,26,ss,12,2,0,0,0,0,2,,,,,,,15,10,5,0,0,
600,Antone Smith,ATL,28,,15,0,,,,,,,,,,,,11,10,1,0,0,
601,Jacob Tamme,DEN,28,te,16,1,,,,,,,,,,,,12,10,2,0,0,
602,Daniel Te'o-Nesheim,TAM,27,DE,16,12,,,,,,,,,,,,15,10,5,2,6,
603,John Wendling,DET,30,,16,0,,,,,,,,,,,,14,10,4,0,0,
604,Frank Alexander,CAR,24,de,12,3,0,0,0,0,2,0,0,1,-3,0,1.0,15,9,6,3,2,
605,Colt Anderson,PHI,28,,14,0,0,0,0,0,1,1,0,0,0,0,,11,9,2,0,0,
606,Geno Atkins,CIN,25,DT,9,9,,,,,,,,,,,6.0,20,9,11,5,13,
607,Bryan Braman,HOU,26,,16,0,,,,,,,,,,,,9,9,0,0,0,
608,Tank Carder,CLE,24,lb,15,1,,,,,,,,,,,,15,9,6,0,0,
609,Landon Cohen,2TM,27,,15,3,,,,,,,,,,,,15,9,6,1,0,
610,Colin Cole,CAR,33,dt/LDT,15,13,,,,,,,,,,,1.0,15,9,6,1,2,
611,Perrish Cox,2TM,26,,11,0,,,,,,0,1,0,0,0,,9,9,0,0,0,
612,Craig Dahl,SFO,28,,16,0,,,,,,,,,,,,13,9,4,0,0,
613,Heath Farwell,SEA,32,,16,0,,,,,,1,0,0,0,0,,16,9,7,0,0,
614,Sharrif Floyd,MIN,21,nt,16,1,0,0,0,0,2,1,1,0,0,0,2.5,19,9,10,3,6,
615,Clifton Geathers,PHI,26,de,16,1,,,,,,,,,,,,13,9,4,1,1,
616,Danny Gorrer,TAM,27,,7,0,0,0,0,0,1,1,0,0,0,0,,10,9,1,0,0,
617,Johnathan Hankins,NYG,21,,11,0,,,,,,,,,,,,16,9,7,2,2,
618,Dwayne Harris,DAL,26,wr,13,3,,,,,,0,2,2,0,0,,9,9,0,0,0,
619,Chris Maragos,SEA,26,,16,0,,,,,,0,2,2,-19,0,,12,9,3,1,0,
620,Casey Matthews,PHI,24,lolb,16,1,,,,,,0,0,1,0,0,,11,9,2,0,0,
621,Demetrius McCray,JAX,22,rcb,16,1,0,0,0,0,2,,,,,,,12,9,3,0,0,
622,Rocky McIntosh,DET,31,,16,0,,,,,,,,,,,,15,9,6,1,0,
623,Fili Moala,IND,28,dt,16,6,0,0,0,0,1,0,0,1,5,0,1.5,19,9,10,0,4,
624,Damontre Moore,NYG,21,,15,0,0,0,0,0,1,1,0,0,0,0,,11,9,2,0,3,
625,Frostee Rucker,ARI,30,de,16,1,,,,,,,,,,,1.0,11,9,2,1,7,
626,Sealver Siliga,NWE,23,dt,5,4,,,,,,1,0,0,0,0,3.0,23,9,14,2,2,
627,Matt Slater,NWE,28,,12,0,,,,,,,,,,,,14,9,5,0,0,
628,Alfonso Smith,ARI,26,,16,0,,,,,,0,2,0,0,0,,9,9,0,0,0,
629,Devin Taylor,DET,24,de,14,2,0,0,0,0,1,2,0,0,0,0,2.5,14,9,5,2,7,
630,DeAngelo Tyson,BAL,24,,13,0,1,0,0,0,1,,,,,,2.0,10,9,1,2,2,
631,Tourek Williams,SDG,22,lb,13,6,,,,,,1,0,0,0,0,1.0,11,9,2,0,0,
632,Blidi Wreh-Wilson,TEN,24,,13,0,0,0,0,0,1,1,0,0,0,0,,13,9,4,1,0,
633,Patrick Bailey,TEN,28,,13,0,,,,,,0,1,0,0,0,,9,8,1,0,0,
634,Nick Bellore,NYJ,24,,16,0,,,,,,,,,,,,17,8,9,0,0,
635,Ahmad Black,TAM,24,db,4,2,,,,,,,,,,,,12,8,4,0,0,
636,Antwon Blake,PIT,23,,14,0,,,,,,,,,,,,11,8,3,0,0,
637,Chykie Brown,BAL,27,,16,0,0,0,0,0,1,,,,,,,10,8,2,0,0,
638,Armonty Bryant,CLE,23,,12,0,,,,,,,,,,,2.0,11,8,3,3,4,
639,Brodrick Bunkley,NOR,30,NT,12,10,,,,,,,,,,,,13,8,5,1,1,
640,Tommie Campbell,TEN,26,,8,0,,,,,,,,,,,,11,8,3,0,0,
641,Stefan Charles,BUF,25,,8,0,,,,,,1,0,0,0,0,1.0,12,8,4,4,2,
642,Jack Crawford,OAK,25,,15,0,,,,,,,,,,,,15,8,7,1,2,
643,Drew Davis,ATL,24,,16,3,,,,,,,,,,,,9,8,1,0,0,
644,Will Davis,MIA,23,,5,0,,,,,,,,,,,,8,8,0,0,0,
645,Zak DeOssie,NYG,29,,16,0,,,,,,0,1,1,-35,0,,10,8,2,0,0,
646,Charles Godfrey,CAR,28,fs,2,2,0,0,0,0,2,,,,,,1.0,10,8,2,0,1,
647,DeJon Gomes,DET,24,,16,0,,,,,,,,,,,,9,8,1,0,0,
648,Junior Hemingway,KAN,25,wr,16,2,,,,,,0,2,1,0,0,,10,8,2,0,0,
649,Chris Hogan,BUF,25,,16,0,,,,,,,,,,,,10,8,2,0,0,
650,Josh Hull,WAS,26,,11,0,,,,,,,,,,,,14,8,6,0,0,
651,Rob Jackson,WAS,28,rolb,12,1,1,4,0,4,1,,,,,,2.0,19,8,11,1,2,
652,Abry Jones,JAX,22,,8,0,,,,,,,,,,,0.5,9,8,1,0,1,
653,Datone Jones,GNB,23,,16,0,,,,,,0,0,1,20,0,3.5,11,8,3,3,7,
654,Karl Klug,TEN,25,de/dt,16,3,0,0,0,0,2,2,0,1,0,1,2.0,14,8,6,3,4,
655,John Lotulelei,2TM,22,,14,2,,,,,,1,0,0,0,0,,12,8,4,1,0,
656,Elbert Mack,HOU,27,,8,0,,,,,,,,,,,,8,8,0,0,0,
657,Terrell McClain,HOU,25,,16,0,,,,,,0,0,1,0,0,,10,8,2,0,1,
658,Kelcie McCray,2TM,25,,15,0,0,0,0,0,1,0,0,1,17,0,,12,8,4,1,0,
659,Sherrick McManis,CHI,26,rcb,15,1,0,0,0,0,1,,,,,,,10,8,2,0,0,
660,Zeke Motta,ATL,23,s,10,1,0,0,0,0,1,,,,,,,16,8,8,0,0,
661,Nate Palmer,GNB,24,rolb,8,2,,,,,,,,,,,,17,8,9,1,1,
662,Niles Paul,WAS,24,fb/te/wr,15,4,,,,,,0,0,1,0,0,,11,8,3,0,0,
663,O'Brien Schofield,SEA,26,de/lb,15,2,,,,,,,,,,,1.0,9,8,1,3,3,
664,Isaac Sopoaga,2TM,32,,14,9,0,0,0,0,1,,,,,,1.0,12,8,4,2,1,
665,Austin Spitler,MIA,27,,12,0,,,,,,,,,,,,8,8,0,0,0,
666,Brynden Trawick,BAL,24,,8,0,,,,,,,,,,,,8,8,0,0,0,
667,Raymond Ventrone,SFO,27,,16,0,,,,,,0,0,1,0,0,,11,8,3,0,0,
668,Corey Webster,NYG,31,lcb,4,2,0,0,0,0,1,,,,,,,13,8,5,0,0,
669,Shawn Williams,CIN,22,,16,0,,,,,,,,,,,,12,8,4,0,0,
670,Kion Wilson,PIT,27,lilb,7,2,,,,,,,,,,,,12,8,4,0,1,
671,Kamerion Wimbley,TEN,30,de,16,1,,,,,,,,,,,3.0,11,8,3,4,7,
672,Al Woods,PIT,26,nt,16,2,0,0,0,0,2,,,,,,2.0,16,8,8,1,4,
673,Jarius Wynn,2TM,27,,15,2,0,0,0,0,2,,,,,,2.0,11,8,3,4,3,
674,Nick Barnett,WAS,32,,14,0,,,,,,,,,,,,12,7,5,1,0,
675,Michael Boley,CIN,31,lb,10,1,,,,,,,,,,,,10,7,3,0,0,
676,Ron Brooks,BUF,25,,11,0,,,,,,,,,,,,9,7,2,0,1,
677,Sergio Brown,IND,25,,14,0,,,,,,0,0,2,6,0,,9,7,2,1,1,
678,Corbin Bryant,BUF,25,dt,15,2,,,,,,,,,,,1.0,14,7,7,4,2,
679,Michael Buchanan,NWE,22,,15,0,,,,,,0,0,1,0,0,2.0,10,7,3,2,5,
680,Terrence Cody,BAL,25,nt,12,1,,,,,,,,,,,,15,7,8,1,0,
681,Nate Collins,CHI,26,dt,5,2,,,,,,,,,,,1.0,14,7,7,1,3,
682,Blake Costanzo,CHI,29,,16,0,,,,,,1,0,1,0,0,,9,7,2,0,0,
683,Jermelle Cudjo,STL,27,,13,0,0,0,0,0,1,,,,,,,11,7,4,1,1,
684,Brandon Deaderick,JAX,26,dt,13,1,0,0,0,0,1,1,0,1,0,0,0.5,9,7,2,0,0,
685,Anthony Dixon,SFO,26,fb,16,1,,,,,,1,0,0,0,0,,8,7,1,1,0,
686,Darius Eubanks,CLE,22,lb,9,1,,,,,,,,,,,,12,7,5,0,0,
687,Pierre Garcon,WAS,27,WR,16,16,,,,,,0,1,1,0,0,,7,7,0,0,0,
688,Jaye Howard,KAN,25,de,3,1,,,,,,,,,,,,8,7,1,0,0,
689,Michael Huff,2TM,30,,10,1,,,,,,,,,,,,8,7,1,0,0,
690,Israel Idonije,DET,33,,15,0,,,,,,,,,,,0.5,11,7,4,5,6,
691,Melvin Ingram,SDG,24,lb,4,1,,,,,,1,0,0,0,0,1.0,14,7,7,1,1,
692,Jermaine Kearse,SEA,23,wr,15,5,,,,,,0,2,1,0,0,,8,7,1,0,0,1
693,Ishmaa'ily Kitchen,CLE,25,,13,0,,,,,,,,,,,,18,7,11,3,2,
694,Cliff Matthews,ATL,24,,15,0,,,,,,,,,,,,13,7,6,0,0,
695,Danny McCray,DAL,25,,15,0,,,,,,,,,,,,8,7,1,0,1,
696,Jamize Olawale,OAK,24,fb,16,1,,,,,,,,,,,,8,7,1,0,0,
697,Kassim Osgood,SFO,33,,14,0,,,,,,0,0,1,0,1,,10,7,3,0,0,
698,Ty Powell,BUF,25,,5,0,,,,,,,,,,,,9,7,2,1,0,
699,Jay Ratliff,CHI,32,dt/nt,5,4,,,,,,,,,,,1.5,9,7,2,2,5,
700,Chase Reynolds,STL,26,,16,0,,,,,,,,,,,,7,7,0,0,0,
701,Theo Riddick,DET,22,,14,0,,,,,,,,,,,,7,7,0,0,0,
702,Trent Robinson,WAS,23,,11,0,0,0,0,0,2,,,,,,,11,7,4,0,0,
703,Shaun Rogers,NYG,34,ldt/rdt,7,2,,,,,,,,,,,,9,7,2,1,6,
704,Daimion Stafford,TEN,22,,16,0,,,,,,1,0,0,0,0,,8,7,1,0,0,
705,Andy Studebaker,IND,28,,11,0,0,0,0,0,1,,,,,,,15,7,8,0,2,
706,Nathan Stupar,2TM,25,,12,0,,,,,,,,,,,,10,7,3,0,0,
707,Stevenson Sylvester,PIT,25,lolb,9,1,,,,,,,,,,,,12,7,5,0,0,
708,Will Ta'ufo'ou,JAX,27,fb,16,7,,,,,,,,,,,,7,7,0,0,0,
709,Darryl Tapp,WAS,29,,11,0,,,,,,,,,,,1.0,10,7,3,2,1,
710,Markus Wheaton,PIT,22,wr,12,1,,,,,,,,,,,,7,7,0,0,0,
711,Tahir Whitehead,DET,23,,16,0,,,,,,1,0,0,0,0,,9,7,2,0,0,
712,Eric Wright,SFO,28,,7,0,1,0,0,0,2,,,,,,,7,7,0,0,0,
713,Montee Ball,DEN,23,,16,0,,,,,,0,3,0,0,0,,6,6,0,0,0,
714,Joique Bell,DET,27,fb/rb,16,4,,,,,,0,4,2,0,0,,6,6,0,0,0,
715,Curtis Brown,PIT,25,,7,0,,,,,,,,,,,,7,6,1,0,0,
716,Kaelin Burnett,OAK,24,,16,0,,,,,,1,0,0,0,0,,10,6,4,0,0,
717,Kevin Cone,ATL,25,,16,0,,,,,,,,,,,,7,6,1,0,0,
718,Demarcus Dobbs,SFO,26,,15,0,0,0,0,0,1,,,,,,,14,6,8,0,2,
719,Harry Douglas,ATL,29,WR,16,11,,,,,,0,3,0,0,0,,6,6,0,0,0,
720,Marcus Dowtin,2TM,24,,8,0,,,,,,,,,,,,8,6,2,0,0,
721,Tyler Eifert,CIN,23,TE,15,15,,,,,,,,,,,,6,6,0,0,0,
722,Cyrus Gray,KAN,24,,16,0,,,,,,0,0,2,0,0,,7,6,1,0,0,
723,Jonte Green,DET,24,lcb/rcb,9,2,0,0,0,0,3,,,,,,,9,6,3,2,2,
724,Chris Greenwood,DET,24,,3,0,,,,,,,,,,,,6,6,0,0,0,
725,Jose Gumbs,WAS,25,ss,8,1,1,2,0,2,1,,,,,,,6,6,0,0,0,
726,Wes Horton,CAR,24,,10,0,,,,,,,,,,,2.0,8,6,2,2,2,
727,Jayron Hosley,NYG,23,lcb,11,1,0,0,0,0,2,,,,,,,9,6,3,0,0,
728,Kendall Hunter,SFO,25,,16,0,,,,,,0,1,1,2,1,,6,6,0,0,0,
729,Andre Johnson,HOU,32,WR,16,16,,,,,,0,0,1,0,0,,6,6,0,0,0,
730,Steven Johnson,DEN,25,,16,0,,,,,,,,,,,,8,6,2,0,0,
731,Tom Johnson,NOR,29,,12,0,,,,,,,,,,,2.0,12,6,6,2,4,
732,Will Johnson,PIT,24,fb,15,5,,,,,,,,,,,,7,6,1,0,0,
733,Colin Jones,CAR,26,,16,0,,,,,,0,0,1,0,0,,7,6,1,0,0,
734,Jake Knott,PHI,23,,12,0,,,,,,,,,,,,8,6,2,0,0,
735,Derek Landri,TAM,30,dt,9,1,,,,,,,,,,,1.0,9,6,3,1,1,
736,Brian Leonard,TAM,29,rb,16,1,,,,,,1,0,0,0,0,,6,6,0,0,0,
737,Corey Lynch,2TM,28,,8,0,,,,,,,,,,,,9,6,3,0,0,
738,Marlon Moore,2TM,26,,14,0,,,,,,1,0,0,0,0,,7,6,1,0,0,
739,Mike Morgan,SEA,25,,16,0,,,,,,,,,,,,11,6,5,0,0,
740,Chris Ogbonnaya,CLE,27,fb/rb,16,7,,,,,,0,2,0,0,0,,7,6,1,0,0,
741,Logan Paulsen,WAS,26,TE,16,14,,,,,,0,2,2,0,0,,6,6,0,0,0,
742,Shaun Prater,2TM,24,,9,3,1,30,0,30,1,,,,,,,9,6,3,0,0,
743,Russell Shepard,TAM,23,,14,0,,,,,,1,0,0,0,0,,6,6,0,0,0,
744,Shaun Suisham01,PIT,32,K,16,0,,,,,,1,0,0,0,0,,7,6,1,0,0,
745,Jordan Todman,JAX,23,rb,16,2,,,,,,0,0,2,0,0,,7,6,1,0,0,
746,Eric Weems,CHI,28,,16,0,,,,,,1,0,1,0,0,,9,6,3,0,0,
747,Jamaal Westerman,2TM,28,,13,0,,,,,,,,,,,0.5,9,6,3,2,3,
748,Victor Aiyewa,GNB,26,,5,0,,,,,,,,,,,,5,5,0,0,0,
749,Stedman Bailey,STL,23,wr,16,2,,,,,,1,0,0,0,0,,7,5,2,0,0,
750,Daren Bates,STL,23,,15,0,,,,,,0,0,1,11,1,,5,5,0,0,0,
751,Jackie Battle,TEN,30,,16,0,,,,,,,,,,,,7,5,2,0,0,
752,Will Beatty,NYG,28,LT,16,16,,,,,,,,,,,,5,5,0,0,0,
753,Kroy Biermann,ATL,28,de/lb,2,2,,,,,,,,,,,,7,5,2,1,0,
754,Christo Bilukidi,2TM,24,,7,0,,,,,,,,,,,1.0,5,5,0,1,1,
755,Josh Boyd,GNB,24,,9,0,,,,,,,,,,,,6,5,1,1,0,
756,LaVon Brazill,IND,24,,10,0,,,,,,1,1,0,0,0,,5,5,0,0,0,
757,Everette Brown,DAL,26,,7,0,,,,,,1,0,0,0,0,1.0,10,5,5,2,1,
758,Matt Conrath,STL,24,,8,0,,,,,,,,,,,1.0,7,5,2,0,2,
759,Cody Davis,STL,24,,12,0,,,,,,,,,,,,5,5,0,0,0,
760,James Dockery,CAR,25,,5,0,,,,,,,,,,,,5,5,0,0,0,
761,Leger Douzable,NYJ,27,,16,0,,,,,,0,0,1,0,0,1.5,20,5,15,2,5,
762,Lavar Edwards,TEN,23,dt,7,1,0,0,0,0,1,,,,,,,9,5,4,1,1,
763,Malliciah Goodman,ATL,23,de,14,1,,,,,,0,0,2,13,0,,8,5,3,1,1,
